SubmissionDate,start,end,Enumerator,date,Type_of_agroforestry,plant_name-Common_Name,plant_name-Genus,plant_name-Species,is_it_new_species,plant_measurements-DBH,plant_measurements-Height,plant_measurements-Canopy_Diameter,photo-Whole_Tree,photo-Canopy,photo-Flowers,photo-Fruits,photo-Trunk,external_gps_number,gps-Latitude,gps-Longitude,gps-Altitude,gps-Accuracy,comments,__version__,_version_,meta-instanceID,KEY,SubmitterID,SubmitterName,AttachmentsPresent,AttachmentsExpected,Status
2024-10-13T05:19:45.483Z,2024-10-12T15:48:15.355+03:00,2024-10-12T15:50:29.285+03:00,david_makori,2024-10-12,natural_forest_agroforestry,Camphorwood ,Tarchonanthus ,camphoratus ,no,30,250,350.0,1728737349281.jpg,1728737360868.jpg,1728737390714.jpg,1728737398701.jpg,1728737410988.jpg,,-1.2830003,35.9740267,1756.9,4.8,,v4kBPjrPD6gWYgj7woobrZ,v7rXPKjiN2BA8eE6GQgXx3,uuid:0c403e4b-030b-4ac4-b59c-77932c63c8f3,uuid:0c403e4b-030b-4ac4-b59c-77932c63c8f3,616,Lacuna Data Collectors,5,5
2024-10-13T05:19:40.624Z,2024-10-12T15:45:17.722+03:00,2024-10-12T15:47:26.110+03:00,david_makori,2024-10-12,natural_forest_agroforestry,Camphorwood ,Tarchonanthus ,camphoratus ,no,20,220,350.0,1728737197011.jpg,1728737204448.jpg,1728737212130.jpg,1728737218124.jpg,1728737224448.jpg,,-1.2828066,35.9741267,1756.9,4.666,,v4kBPjrPD6gWYgj7woobrZ,v7rXPKjiN2BA8eE6GQgXx3,uuid:e889f8fc-24c5-447f-b500-a24fa606475f,uuid:e889f8fc-24c5-447f-b500-a24fa606475f,616,Lacuna Data Collectors,5,5
2024-10-13T05:19:33.640Z,2024-10-12T15:43:01.558+03:00,2024-10-12T15:45:07.102+03:00,david_makori,2024-10-12,natural_forest_agroforestry,Camphorwood ,Tarchonanthus ,camphoratus ,no,20,550,350.0,1728737046702.jpg,1728737060929.jpg,1728737071735.jpg,1728737080361.jpg,1728737087080.jpg,,-1.2826398,35.9739807,1756.9,4.833,,v4kBPjrPD6gWYgj7woobrZ,v7rXPKjiN2BA8eE6GQgXx3,uuid:5cb05e20-6e97-4a3b-8a00-ae5f1ead2aa7,uuid:5cb05e20-6e97-4a3b-8a00-ae5f1ead2aa7,616,Lacuna Data Collectors,5,5
2024-10-13T05:19:27.403Z,2024-10-12T15:37:21.287+03:00,2024-10-12T15:39:15.231+03:00,david_makori,2024-10-12,natural_forest_agroforestry,Camphorwood ,Tarchonanthus ,camphoratus ,no,35,450,550.0,1728736699657.jpg,1728736710032.jpg,1728736716857.jpg,1728736723171.jpg,1728736729205.jpg,,-1.2826277,35.9732641,1721.8,4.916,,v4kBPjrPD6gWYgj7woobrZ,v7rXPKjiN2BA8eE6GQgXx3,uuid:2469a1aa-f976-4c6b-9af3-31d09b4905b3,uuid:2469a1aa-f976-4c6b-9af3-31d09b4905b3,616,Lacuna Data Collectors,5,5
2024-10-13T05:19:20.015Z,2024-10-12T15:35:34.872+03:00,2024-10-12T15:37:17.732+03:00,david_makori,2024-10-12,natural_forest_agroforestry,Acacia ,Acacia ,tortilis ,no,25,550,450.0,1728736585598.jpg,1728736596308.jpg,1728736603588.jpg,1728736609902.jpg,1728736619140.jpg,,-1.2826459,35.9733686,1721.7,4.866,,v4kBPjrPD6gWYgj7woobrZ,v7rXPKjiN2BA8eE6GQgXx3,uuid:0f1799ed-a68c-471b-a83c-88e84a120666,uuid:0f1799ed-a68c-471b-a83c-88e84a120666,616,Lacuna Data Collectors,5,5
2024-10-13T05:19:15.929Z,2024-10-12T15:33:41.483+03:00,2024-10-12T15:35:30.213+03:00,david_makori,2024-10-12,natural_forest_agroforestry,Camphorwood ,Tarchonanthus ,camphoratus ,no,45,450,550.0,1728736468668.jpg,1728736475382.jpg,1728736486602.jpg,1728736495947.jpg,1728736506205.jpg,,-1.2827704,35.9733752,1721.7,4.96,,v4kBPjrPD6gWYgj7woobrZ,v7rXPKjiN2BA8eE6GQgXx3,uuid:e07664c0-f31c-4de9-9f65-7564db3f115a,uuid:e07664c0-f31c-4de9-9f65-7564db3f115a,616,Lacuna Data Collectors,5,5
2024-10-13T05:19:09.751Z,2024-10-12T15:31:43.118+03:00,2024-10-12T15:33:32.279+03:00,david_makori,2024-10-12,natural_forest_agroforestry,Camphorwood ,Tarchonanthus ,camphoratus ,no,65,45,650.0,1728736354035.jpg,1728736364544.jpg,1728736373242.jpg,1728736381935.jpg,1728736390390.jpg,,-1.2827566,35.9732953,1721.5,4.8,,v4kBPjrPD6gWYgj7woobrZ,v7rXPKjiN2BA8eE6GQgXx3,uuid:057a97de-c983-442d-b12c-789a4fc08a2f,uuid:057a97de-c983-442d-b12c-789a4fc08a2f,616,Lacuna Data Collectors,5,5
2024-10-13T05:19:03.869Z,2024-10-12T15:28:54.712+03:00,2024-10-12T15:30:45.480+03:00,david_makori,2024-10-12,natural_forest_agroforestry,Camphorwood ,Tarchonanthus ,camphoratus ,no,35,350,450.0,1728736196555.jpg,1728736204910.jpg,1728736213906.jpg,1728736220536.jpg,1728736226655.jpg,,-1.2828871,35.9732684,1721.4,4.54,,v4kBPjrPD6gWYgj7woobrZ,v7rXPKjiN2BA8eE6GQgXx3,uuid:f551600b-d3f3-4568-9bad-df69ece396c5,uuid:f551600b-d3f3-4568-9bad-df69ece396c5,616,Lacuna Data Collectors,5,5
2024-10-13T05:18:58.561Z,2024-10-12T15:26:02.820+03:00,2024-10-12T15:28:51.216+03:00,david_makori,2024-10-12,natural_forest_agroforestry,Camphorwood ,Tarchonanthus ,camphoratus ,no,30,350,560.0,1728736063658.jpg,1728736070586.jpg,1728736082222.jpg,1728736090647.jpg,1728736100152.jpg,,-1.2830546,35.9731168,1721.1,4.92,,v4kBPjrPD6gWYgj7woobrZ,v7rXPKjiN2BA8eE6GQgXx3,uuid:b749df47-0c5a-41e9-8e83-6ef65bccfd83,uuid:b749df47-0c5a-41e9-8e83-6ef65bccfd83,616,Lacuna Data Collectors,5,5
2024-10-13T05:18:52.580Z,2024-10-12T14:22:07.871+03:00,2024-10-12T14:23:46.600+03:00,david_makori,2024-10-12,natural_forest_agroforestry,Camphorwood ,Tarchonanthus ,camphoratus ,no,55,650,750.0,1728732173994.jpg,1728732182986.jpg,1728732192555.jpg,1728732199995.jpg,1728732207913.jpg,,-1.1684438,35.962094,1815.4,4.64,,v4kBPjrPD6gWYgj7woobrZ,v7rXPKjiN2BA8eE6GQgXx3,uuid:87467a32-9b21-45fd-abea-2d9a1e5de7fc,uuid:87467a32-9b21-45fd-abea-2d9a1e5de7fc,616,Lacuna Data Collectors,5,5
2024-10-13T05:18:44.102Z,2024-10-12T14:20:24.836+03:00,2024-10-12T14:21:59.185+03:00,david_makori,2024-10-12,natural_forest_agroforestry,Camphorwood ,Tarchonanthus ,camphoratus ,no,65,550,750.0,1728732068302.jpg,1728732077693.jpg,1728732087537.jpg,1728732094644.jpg,1728732103034.jpg,,-1.1684201,35.9622133,1815.6,4.92,,v4kBPjrPD6gWYgj7woobrZ,v7rXPKjiN2BA8eE6GQgXx3,uuid:00b6aafc-a3f8-4df4-8944-8a31510c16c5,uuid:00b6aafc-a3f8-4df4-8944-8a31510c16c5,616,Lacuna Data Collectors,5,5
2024-10-13T05:18:33.691Z,2024-10-12T14:18:32.673+03:00,2024-10-12T14:20:21.903+03:00,david_makori,2024-10-12,natural_forest_agroforestry,Camphorwood ,Tarchonanthus ,camphoratus ,no,35,250,450.0,1728731963104.jpg,1728731970934.jpg,1728731984628.jpg,1728731992520.jpg,1728732003231.jpg,,-1.1683405,35.9624302,1815.7,4.766,,v4kBPjrPD6gWYgj7woobrZ,v7rXPKjiN2BA8eE6GQgXx3,uuid:0edb0aac-bda6-46e3-8a67-72b6fb45d24f,uuid:0edb0aac-bda6-46e3-8a67-72b6fb45d24f,616,Lacuna Data Collectors,5,5
2024-10-13T05:18:25.031Z,2024-10-12T14:16:25.969+03:00,2024-10-12T14:18:26.099+03:00,david_makori,2024-10-12,natural_forest_agroforestry,Camphorwood ,Tarchonanthus ,camphoratus ,no,35,450,550.0,1728731853564.jpg,1728731861535.jpg,1728731871525.jpg,1728731877840.jpg,1728731886157.jpg,,-1.1683207,35.9624388,1815.7,4.96,,v4kBPjrPD6gWYgj7woobrZ,v7rXPKjiN2BA8eE6GQgXx3,uuid:b562209d-dd17-4ef3-a037-73b333aba6ae,uuid:b562209d-dd17-4ef3-a037-73b333aba6ae,616,Lacuna Data Collectors,5,5
2024-10-13T05:18:15.823Z,2024-10-12T14:14:24.996+03:00,2024-10-12T14:16:22.497+03:00,david_makori,2024-10-12,natural_forest_agroforestry,Camphorwood ,Tarchonanthus ,camphoratus ,no,45,550,580.0,1728731728225.jpg,1728731735248.jpg,1728731743611.jpg,1728731755079.jpg,1728731763240.jpg,,-1.1683537,35.9625828,1815.6,4.6,,v4kBPjrPD6gWYgj7woobrZ,v7rXPKjiN2BA8eE6GQgXx3,uuid:8097abae-337d-439c-b4c0-acd2c0d8f0b1,uuid:8097abae-337d-439c-b4c0-acd2c0d8f0b1,616,Lacuna Data Collectors,5,5
2024-10-13T05:18:09.641Z,2024-10-12T14:12:06.362+03:00,2024-10-12T14:14:22.057+03:00,david_makori,2024-10-12,natural_forest_agroforestry,Camphorwood ,Tarchonanthus ,camphoratus ,no,55,450,550.0,1728731574629.jpg,1728731585612.jpg,1728731597853.jpg,1728731604894.jpg,1728731617410.jpg,,-1.1684266,35.9625949,1816.0,4.883,,v4kBPjrPD6gWYgj7woobrZ,v7rXPKjiN2BA8eE6GQgXx3,uuid:574f1259-4b24-4cad-9da7-e29a9a6cc4f4,uuid:574f1259-4b24-4cad-9da7-e29a9a6cc4f4,616,Lacuna Data Collectors,5,5
2024-10-13T05:18:03.651Z,2024-10-12T14:08:12.783+03:00,2024-10-12T14:10:11.901+03:00,david_makori,2024-10-12,natural_forest_agroforestry,Camphorwood ,Tarchonanthus ,camphoratus ,no,55,350,550.0,1728731345857.jpg,1728731353519.jpg,1728731364831.jpg,1728731374912.jpg,1728731382078.jpg,,-1.1684294,35.9628918,1811.0,4.866,,v4kBPjrPD6gWYgj7woobrZ,v7rXPKjiN2BA8eE6GQgXx3,uuid:b6dfc541-b253-49af-bfa9-d45de64385f4,uuid:b6dfc541-b253-49af-bfa9-d45de64385f4,616,Lacuna Data Collectors,5,5
2024-10-13T05:17:56.843Z,2024-10-12T14:06:15.291+03:00,2024-10-12T14:08:09.500+03:00,david_makori,2024-10-12,natural_forest_agroforestry,Camphorwood ,Tarchonanthus ,camphoratus ,no,45,350,450.0,1728731227291.jpg,1728731234970.jpg,1728731250605.jpg,1728731259684.jpg,1728731272974.jpg,,-1.1683264,35.9628729,1816.7,4.98,,v4kBPjrPD6gWYgj7woobrZ,v7rXPKjiN2BA8eE6GQgXx3,uuid:92d11e7d-0b56-4bb8-86ca-ad51a025f786,uuid:92d11e7d-0b56-4bb8-86ca-ad51a025f786,616,Lacuna Data Collectors,5,5
2024-10-13T05:17:49.065Z,2024-10-12T14:03:01.595+03:00,2024-10-12T14:04:59.265+03:00,david_makori,2024-10-12,natural_forest_agroforestry,Camphorwood ,Tarchonanthus ,camphoratus ,no,45,450,350.0,1728731042621.jpg,1728731049333.jpg,1728731057414.jpg,1728731064069.jpg,1728731074059.jpg,,-1.1681423,35.9628348,1816.8,4.74,,v4kBPjrPD6gWYgj7woobrZ,v7rXPKjiN2BA8eE6GQgXx3,uuid:b8c2118f-12da-4fd7-897b-6bec3e342211,uuid:b8c2118f-12da-4fd7-897b-6bec3e342211,616,Lacuna Data Collectors,5,5
2024-10-13T05:17:43.803Z,2024-10-12T14:00:51.812+03:00,2024-10-12T14:02:58.707+03:00,david_makori,2024-10-12,natural_forest_agroforestry,Camphorwood ,Tarchonanthus ,camphoratus ,no,25,280,350.0,1728730920081.jpg,1728730930412.jpg,1728730942031.jpg,1728730947877.jpg,1728730954294.jpg,,-1.1680548,35.9628147,1817.5,4.46,,v4kBPjrPD6gWYgj7woobrZ,v7rXPKjiN2BA8eE6GQgXx3,uuid:d6671046-8743-466e-a0a6-383fa4643f05,uuid:d6671046-8743-466e-a0a6-383fa4643f05,616,Lacuna Data Collectors,5,5
2024-10-13T05:17:37.322Z,2024-10-12T13:56:02.305+03:00,2024-10-12T14:00:48.531+03:00,david_makori,2024-10-12,natural_forest_agroforestry,Camphorwood,Tarchonanthus,camphoratus,no,25,250,350.0,1728730746647.jpg,1728730755702.jpg,1728730767260.jpg,1728730776781.jpg,1728730794187.jpg,,-1.1679667,35.9627953,1812.5,4.98,,v4kBPjrPD6gWYgj7woobrZ,v7rXPKjiN2BA8eE6GQgXx3,uuid:72fc0698-2858-4f34-b1b9-95f788ae8aca,uuid:72fc0698-2858-4f34-b1b9-95f788ae8aca,616,Lacuna Data Collectors,5,5
2024-10-13T05:17:30.488Z,2024-10-12T11:53:46.880+03:00,2024-10-12T11:56:13.900+03:00,david_makori,2024-10-12,pasture_agroforestry,Acacia ,Acacia ,nilotica ,no,25,250,350.0,1728723298114.jpg,1728723306751.jpg,1728723315477.jpg,1728723326810.jpg,1728723347647.jpg,,-1.1068207,35.893873,1942.5,4.72,,v4kBPjrPD6gWYgj7woobrZ,v7rXPKjiN2BA8eE6GQgXx3,uuid:8a74f9e0-ba61-4831-80b9-edf4cb2e281d,uuid:8a74f9e0-ba61-4831-80b9-edf4cb2e281d,616,Lacuna Data Collectors,5,5
2024-10-13T05:17:24.105Z,2024-10-12T11:49:31.514+03:00,2024-10-12T11:53:43.000+03:00,david_makori,2024-10-12,pasture_agroforestry,Acacia ,Acacia,nilotica,no,35,650,850.0,1728723087697.jpg,1728723098738.jpg,1728723111728.jpg,1728723122911.jpg,1728723144134.jpg,,-1.1067244,35.893692,1941.8,4.42,,v4kBPjrPD6gWYgj7woobrZ,v7rXPKjiN2BA8eE6GQgXx3,uuid:2563f024-41b1-48e4-a0ef-41bbe76cde26,uuid:2563f024-41b1-48e4-a0ef-41bbe76cde26,616,Lacuna Data Collectors,5,5
2024-10-12T21:15:32.024Z,2024-10-12T16:44:46.062+03:00,2024-10-12T16:47:29.210+03:00,henry_oindi,2024-10-12,natural_forest_agroforestry,Olmusigiyoi ,Sersia ,nataliensis ,no,34,700,450.0,1728740800559.jpg,1728740807028.jpg,1728740818053.jpg,1728740825532.jpg,1728740831631.jpg,,-1.3318554,35.9874907,1533.8,4.58,,v4kBPjrPD6gWYgj7woobrZ,v7rXPKjiN2BA8eE6GQgXx3,uuid:932e9a9e-52bc-4784-bb4e-c4ce24c5ceec,uuid:932e9a9e-52bc-4784-bb4e-c4ce24c5ceec,616,Lacuna Data Collectors,5,5
2024-10-12T20:57:14.714Z,2024-10-12T16:42:43.613+03:00,2024-10-12T17:20:10.347+03:00,henry_oindi,2024-10-12,natural_forest_agroforestry,Osojoi,Euclea ,divinorum ,no,30,650,400.0,1728740598310.jpg,1728740604427.jpg,1728740611054.jpg,1728740617903.jpg,1728740623866.jpg,,-1.3324479,35.9873124,1534.0,4.84,,v4kBPjrPD6gWYgj7woobrZ,v7rXPKjiN2BA8eE6GQgXx3,uuid:8a244e46-eaed-4e1b-896d-73d349d31719,uuid:8a244e46-eaed-4e1b-896d-73d349d31719,616,Lacuna Data Collectors,5,5
2024-10-12T20:36:43.115Z,2024-10-12T16:45:58.076+03:00,2024-10-12T16:47:42.442+03:00,juliet_onditi,2024-10-12,pasture_agroforestry,Acacia ,Acacia ,mellifera ,no,35,250,12.0,1728740808373.jpg,1728740815311.jpg,1728740833701.jpg,1728740838861.jpg,1728740846364.jpg,,-1.3316612,35.9873658,1517.8,4.0,,v4kBPjrPD6gWYgj7woobrZ,v7rXPKjiN2BA8eE6GQgXx3,uuid:2ae155f1-6c08-4597-8067-433e5e8149bf,uuid:2ae155f1-6c08-4597-8067-433e5e8149bf,616,Lacuna Data Collectors,5,5
2024-10-12T20:36:36.541Z,2024-10-12T16:42:43.648+03:00,2024-10-12T16:45:48.152+03:00,juliet_onditi,2024-10-12,pasture_agroforestry,Acacia,Acacia,mellifera,no,20,210,6.0,1728740596809.jpg,1728740603285.jpg,1728740611435.jpg,1728740616701.jpg,1728740621862.jpg,,-1.3317379,35.987292,1518.1000000000001,4.12,,v4kBPjrPD6gWYgj7woobrZ,v7rXPKjiN2BA8eE6GQgXx3,uuid:1250e0e8-0e80-421f-a413-f63fbbd29022,uuid:1250e0e8-0e80-421f-a413-f63fbbd29022,616,Lacuna Data Collectors,5,5
2024-10-12T20:36:31.441Z,2024-10-12T16:41:00.802+03:00,2024-10-12T16:42:15.481+03:00,juliet_onditi,2024-10-12,pasture_agroforestry,Desert date ,Balanite ,aegyptica ,no,10,220,7.0,1728740494840.jpg,1728740501137.jpg,1728740506901.jpg,1728740513100.jpg,1728740519880.jpg,,-1.3319884,35.9873971,1518.0,4.86,,v4kBPjrPD6gWYgj7woobrZ,v7rXPKjiN2BA8eE6GQgXx3,uuid:f69886a2-566b-4a3b-8620-9de7c0a7cc62,uuid:f69886a2-566b-4a3b-8620-9de7c0a7cc62,616,Lacuna Data Collectors,5,5
2024-10-12T20:36:22.466Z,2024-10-12T16:39:41.083+03:00,2024-10-12T16:40:56.754+03:00,juliet_onditi,2024-10-12,pasture_agroforestry,Tarchonanthus ,Camphoratus ,camphorwood ,no,5,175,2.0,1728740414626.jpg,1728740419362.jpg,1728740425610.jpg,1728740431514.jpg,1728740440176.jpg,,-1.3320716,35.9874084,1518.1000000000001,4.92,,v4kBPjrPD6gWYgj7woobrZ,v7rXPKjiN2BA8eE6GQgXx3,uuid:22e5bedc-3cdd-48b6-b4ff-3da4ee538332,uuid:22e5bedc-3cdd-48b6-b4ff-3da4ee538332,616,Lacuna Data Collectors,5,5
2024-10-12T20:36:17.901Z,2024-10-12T16:38:29.365+03:00,2024-10-12T16:39:38.357+03:00,juliet_onditi,2024-10-12,pasture_agroforestry,Acacia ,Acacia ,nilotica ,no,15,200,10.0,1728740338526.jpg,1728740343342.jpg,1728740350137.jpg,1728740355765.jpg,1728740361970.jpg,,-1.3320546,35.9873698,1518.1000000000001,4.54,,v4kBPjrPD6gWYgj7woobrZ,v7rXPKjiN2BA8eE6GQgXx3,uuid:4acb745d-b36c-4d9b-9060-6df2f38f3715,uuid:4acb745d-b36c-4d9b-9060-6df2f38f3715,616,Lacuna Data Collectors,5,5
2024-10-12T20:36:13.356Z,2024-10-12T11:56:50.510+03:00,2024-10-12T11:59:58.381+03:00,juliet_onditi,2024-10-12,pasture_agroforestry,Acacia ,Acacia ,nilotica ,no,50,300,20.0,1728723522516.jpg,1728723529291.jpg,1728723540007.jpg,1728723550254.jpg,1728723582375.jpg,,-1.106719,35.8934979,1927.1,4.983,,v4kBPjrPD6gWYgj7woobrZ,v7rXPKjiN2BA8eE6GQgXx3,uuid:d7948e13-5e99-4ab3-a53e-a8d8eb46c223,uuid:d7948e13-5e99-4ab3-a53e-a8d8eb46c223,616,Lacuna Data Collectors,5,5
2024-10-12T20:35:36.106Z,2024-10-12T16:38:55.791+03:00,2024-10-12T16:40:48.338+03:00,sarah_mwangi,2024-10-12,pasture_agroforestry,B,B,B,no,40,230,120.0,1728740394715.jpg,1728740402378.jpg,1728740413791.jpg,1728740419468.jpg,1728740426506.jpg,,-1.3315894,35.9873445,1515.3,4.68,,v4kBPjrPD6gWYgj7woobrZ,v7rXPKjiN2BA8eE6GQgXx3,uuid:a245cc32-1a8e-4904-826e-c1401c265d5e,uuid:a245cc32-1a8e-4904-826e-c1401c265d5e,616,Lacuna Data Collectors,5,5
2024-10-12T20:35:33.762Z,2024-10-12T16:29:10.383+03:00,2024-10-12T16:31:30.744+03:00,sarah_mwangi,2024-10-12,pasture_agroforestry,Thorn tree,Balanite ,Aegyptica ,no,55,450,350.0,1728739803220.jpg,1728739813777.jpg,1728739826445.jpg,1728739837461.jpg,1728739844550.jpg,,-1.3320752,35.9869307,1514.5,4.28,,v4kBPjrPD6gWYgj7woobrZ,v7rXPKjiN2BA8eE6GQgXx3,uuid:3da1c0c6-847e-4ccc-af3c-4a15865a3954,uuid:3da1c0c6-847e-4ccc-af3c-4a15865a3954,616,Lacuna Data Collectors,5,5
2024-10-12T20:35:30.192Z,2024-10-12T16:36:44.077+03:00,2024-10-12T16:38:23.954+03:00,sarah_mwangi,2024-10-12,pasture_agroforestry,Thorn tree ,Balanite ,aegyptica ,no,30,190,100.0,1728740251106.jpg,1728740258452.jpg,1728740267437.jpg,1728740276127.jpg,1728740281414.jpg,,-1.3316518,35.987168,1514.7,4.56,,v4kBPjrPD6gWYgj7woobrZ,v7rXPKjiN2BA8eE6GQgXx3,uuid:d65c0888-bb52-4e92-b128-caf0cf476bb2,uuid:d65c0888-bb52-4e92-b128-caf0cf476bb2,616,Lacuna Data Collectors,5,5
